id,key,value,type
669137848,operator,US Mail Service,regular
669137852,railway,tram_stop,regular
669137856,name,Hyde Street & Lombard Street,regular
669137856,railway,tram_stop,regular
669137860,amenity,post_box,regular
669137860,operator,US Mail Service,regular
670245582,amenity,post_box,regular
670245582,capacity,5,regular
670245582,operator,US Mail Service,regular
670245583,amenity,post_box,regular
670245583,capacity,2,regular
670245583,operator,US Mail Service,regular
670674815,addr:housenumber,422,regular
670674815,addr:postcode,94114,regular
670674815,addr:street,Castro Street,regular
670674815,name,Louie's Barber Shop,regular
670674815,phone,+14155528472,regular
670674815,shop,hairdresser,regular
670674815,website,http://louiesbarbershop.com,regular
677290614,highway,bus_stop,regular
677290614,source,survey,regular
677290617,highway,bus_stop,regular
677290617,source,survey,regular
677290704,highway,bus_stop,regular
677290704,source,survey,regular
677290730,highway,bus_stop,regular
677290730,source,survey,regular
677290737,bulb,no,regular
677290737,highway,bus_stop,regular
677290737,operator,San Francisco Municipal Railway,regular
677290737,route_ref,5,regular
677290737,shelter,yes,regular
677290737,source,survey,regular
677290737,ticker,yes,regular
677290779,highway,bus_stop,regular
677290779,source,survey,regular
677290782,highway,bus_stop,regular
677290782,source,survey,regular
677290828,highway,bus_stop,regular
677290828,operator,San Francisco Municipal Railway,regular
677290828,route_ref,5L,regular
677290828,source,survey,regular
677290829,highway,bus_stop,regular
677290829,route_ref,5L,regular
677290829,source,survey,regular
677290838,bench,no,regular
677290838,highway,bus_stop,regular
677290838,operator,San Francisco Municipal Railway,regular
677290838,route_ref,33,regular
677290838,shelter,no,regular
677290838,source,survey,regular
677290838,trolley_wire,yes,regular
677290838,trolleybus,yes,regular
677290839,bench,yes,regular
677290839,highway,bus_stop,regular
677290839,operator,San Francisco Municipal Railway,regular
677290839,route_ref,5;5R;33,regular
677290839,shelter,yes,regular
677290839,source,survey,regular
677290839,ticker,yes,regular
677290839,trolley_wire,yes,regular
677290844,highway,bus_stop,regular
677290844,operator,San Francisco Municipal Railway,regular
677290844,route_ref,5;5R,regular
677290844,shelter,yes,regular
677290844,source,survey,regular
677290844,ticker,yes,regular
677291106,amenity,atm,regular
677291106,operator,Bank of America,regular
677291106,source,local_knowledge,regular
677291145,highway,bus_stop,regular
677291178,bench,yes,regular
677291178,highway,bus_stop,regular
677291178,operator,San Francisco Municipal Railway,regular
677291178,route_ref,44,regular
677291178,shelter,yes,regular
679010810,amenity,cafe,regular
679010810,name,The Creamery,regular
679010814,addr:city,San Francisco,regular
679010814,addr:housenumber,201,regular
679010814,addr:postcode,94158,regular
679010814,addr:state,California,regular
679010814,addr:street,Berry Street,regular
679010814,amenity,cafe,regular
679010814,cuisine,coffee_shop,regular
679010814,internet_access,wlan,regular
679010814,name,Philz Coffee,regular
679010814,website,http://www.philzcoffee.com/,regular
693507981,addr:housenumber,1838,regular
693507981,addr:street,Union Street,regular
693507981,amenity,restaurant,regular
693507981,cuisine,"Italian, Wine Bar, Brunch",regular
693507981,name,Ottimista Enoteca-Café,regular
693507981,phone,+14156748400,regular
693507981,website,http://ottimisasf.com,regular
696034559,addr:housenumber,503,regular
696034559,addr:street,Washington Street,regular
696034559,amenity,restaurant,regular
696034559,cuisine,vietnamese,regular
696034559,name,Sai's Vietnamese Restaurant,regular
696034559,opening_hours,Mo-Fr 10:30-21:00; Sa 12:00-16:00,regular
696034559,phone,+14153623689,regular
696336401,addr:city,San Francisco,regular
696336401,addr:country,US,regular
696336401,addr:housenumber,2400,regular
696336401,addr:street,Folsom Street,regular
696336401,amenity,restaurant,regular
696336401,cuisine,german,regular
696336401,name,Schmidt's,regular
696336401,opening_hours,"11-15,17:30-23",regular
696336401,phone,+14154010200,regular
703048829,crossing,traffic_signals,regular
703048829,highway,crossing,regular
703048830,crossing,traffic_signals,regular
703048830,highway,crossing,regular
705410439,amenity,cafe,regular
705410439,name,Thinker's Cafe,regular
708420005,amenity,bicycle_parking,regular
708420005,capacity,3,regular
708420005,fee,no,regular
708420005,outside,yes,regular
708420005,source,survey,regular
708420007,amenity,bicycle_parking,regular
708420007,capacity,3,regular
708420007,fee,no,regular
708420007,outside,yes,regular
708420007,source,survey,regular
708420008,amenity,vending_machine,regular
708420008,fee,no,regular
708420008,payment:none,yes,regular
708420008,source,survey,regular
708420008,vending,excrement_bags,regular
708420009,amenity,bicycle_parking,regular
708420009,capacity,3,regular
708420009,fee,no,regular
708420009,outside,yes,regular
708420009,source,survey,regular
708420010,amenity,vending_machine,regular
708420010,fee,no,regular
708420010,payment:none,yes,regular
708420010,source,survey,regular
708420010,vending,excrement_bags,regular
708420011,amenity,bicycle_parking,regular
708420011,capacity,3,regular
708420011,fee,no,regular
708420011,outside,yes,regular
708420011,source,survey,regular
708420012,amenity,bicycle_parking,regular
708420012,capacity,3,regular
708420012,fee,no,regular
708420012,outside,yes,regular
708420012,source,survey,regular
708420013,amenity,bicycle_parking,regular
708420013,capacity,3,regular
708420013,fee,no,regular
708420013,outside,yes,regular
708420013,source,survey,regular
708420014,amenity,vending_machine,regular
708420014,fee,no,regular
708420014,payment:none,yes,regular
708420014,source,survey,regular
708420014,vending,excrement_bags,regular
708420015,amenity,vending_machine,regular
708420015,fee,no,regular
708420015,payment:none,yes,regular
708420015,source,survey,regular
708420015,vending,excrement_bags,regular
708420016,amenity,vending_machine,regular
708420016,fee,no,regular
708420016,payment:none,yes,regular
708420016,source,survey,regular
708420016,vending,excrement_bags,regular
708463413,amenity,toilets,regular
708463413,fee,no,regular
708463413,public,yes,regular
708463413,toilets:disposal,flush,regular
708463422,amenity,drinking_water,regular
708463422,dog,no,regular
708463422,wheelchair,yes,regular
708463429,amenity,drinking_water,regular
708463429,dog,yes,regular
708463429,wheelchair,yes,regular
708463435,amenity,bicycle_parking,regular
708463435,capacity,3,regular
708463435,fee,no,regular
708463435,outside,yes,regular
708463435,public,yes,regular
708463538,barrier,gate,regular
708533545,amenity,vending_machine,regular
708533545,fee,no,regular
708533545,payment:none,yes,regular
708533545,source,survey,regular
708533545,vending,excrement_bags,regular
708533585,amenity,drinking_water,regular
708533585,dog,no,regular
708533585,wheelchair,yes,regular
709858563,addr:city,San Francisco,regular
709858563,addr:housenumber,577,regular
709858563,addr:state,California,regular
709858563,addr:street,Geary Street,regular
709858563,amenity,cafe,regular
709858563,name,Mango's Cafe,regular
709858563,phone,+14154402097,regular
709871143,amenity,restaurant,regular
709871143,name,Henry's Hunan,regular
709871143,opening_hours,Su-Th 11:30-21:00; Fr-Sa 11:30-21:30,regular
709871143,phone,+14159567727,regular
709871143,website,www.henryshunanrestaurant.com,regular
724836797,amenity,post_box,regular
725066725,addr:city,San Francisco,regular
725066725,addr:country,US,regular
725066725,addr:housenumber,683,regular
725066725,addr:postcode,94102,regular
725066725,addr:state,California,regular
725066725,addr:street,Geary Street,regular
725066725,amenity,restaurant,regular
725066725,cuisine,chinese,regular
725066725,name,King Ling,regular
725066725,website,http://kinglingsf.com/,regular
725066736,addr:city,San Francisco,regular
725066736,addr:country,US,regular
725066736,addr:housenumber,673,regular
725066736,addr:postcode,94102,regular
725066736,addr:state,California,regular
725066736,addr:street,Geary Street,regular
725066736,amenity,pub,regular
725066736,name,The Ambassador,regular
725066736,phone,+14155638192,regular
725066736,url,http://www.ambassador415.com,regular
725066744,addr:city,San Francisco,regular
725066744,addr:country,US,regular
725066744,addr:housenumber,608,regular
725066744,addr:state,California,regular
725066744,addr:street,Geary Street,regular
725066744,amenity,cafe,regular
725066744,name,Juice Zone,regular
725066755,addr:city,San Francisco,regular
725066755,addr:housenumber,606,regular
725066755,addr:state,California,regular
725066755,addr:street,Geary Street,regular
725066755,amenity,restaurant,regular
725066755,cuisine,pizza,regular
725066755,name,Milan Pizza,regular
725066755,phone,+14156741011,regular
725066755,website,www.milanpizzasf.com,regular
725066760,addr:city,San Francisco,regular
725066760,addr:housenumber,600,regular
725066760,addr:state,California,regular
725066760,addr:street,Geary Street,regular
725066760,amenity,pub,regular
725066760,name,High Tide,regular
725066841,addr:city,San Francisco,regular
725066841,addr:country,US,regular
725066841,addr:housenumber,688,regular
725066841,addr:state,California,regular
725066841,addr:street,Geary Street,regular
725066841,amenity,bar,regular
725066841,name,Rye,regular
725082400,addr:country,US,regular
725082400,addr:housenumber,601,regular
725082400,addr:state,California,regular
725082400,addr:street,Geary Street,regular
725082400,amenity,restaurant,regular
725082400,name,The Original Perfect Hamburger,regular
725082400,phone,+14154744598,regular
725082400,website,https://www.facebook.com/OriginalPerfectHamburger/,regular
725082425,addr:city,San Francisco,regular
725082425,addr:housenumber,607,regular
725082425,addr:state,California,regular
725082425,addr:street,Geary Street,regular
725082425,amenity,restaurant,regular
725082425,cuisine,chinese;seafood,regular
725082425,name,Kim Thanh Seafood Restaurant,regular
725082462,addr:city,San Francisco,regular
725082462,addr:state,California,regular
725082462,addr:street,Geary Street,regular
725082462,amenity,restaurant,regular
725082462,name,Taqueria El Sol,regular
725082462,phone,+14154410405,regular
725082462,website,http://www.taqueriadosamigos.com/,regular
725096389,amenity,pharmacy,regular
725096389,dispensing,yes,regular
725096389,name,Walgreens,regular
725096399,addr:city,San Francisco,regular
725096399,addr:housenumber,418,regular
725096399,addr:state,California,regular
725096399,addr:street,Geary Street,regular
725096399,amenity,restaurant,regular
725096399,cuisine,pizza,regular
725096399,name,Bella Lucca Pizza,regular
725096408,addr:city,San Francisco,regular
725096408,addr:housenumber,420,regular
725096408,addr:state,California,regular
725096408,addr:street,Geary Street,regular
725096408,amenity,restaurant,regular
725096408,cuisine,thai,regular
725096408,name,Chaaba,regular
725096408,phone,+14153463121,regular
725096409,addr:city,San Francisco,regular
725096409,addr:housenumber,422,regular
725096409,addr:state,California,regular
725096409,addr:street,Geary Street,regular
725096409,amenity,fast_food,regular
725096409,name,Quiznos,regular
725096410,addr:city,San Francisco,regular
725096410,addr:country,US,regular
725096410,addr:housenumber,430,regular
725096410,addr:postcode,94102,regular
725096410,addr:state,California,regular
725096410,addr:street,Geary Street,regular
725096410,amenity,restaurant,regular
725096410,cuisine,sushi,regular
725096410,name,Katana-Ya,regular
725096410,website,http://www.katanayausa.com/,regular
725096448,addr:city,San Francisco,regular
725096448,addr:housenumber,555,regular
725096448,addr:state,California,regular
725096448,addr:street,Geary Street,regular
725096448,amenity,restaurant,regular
725096448,name,Olympic Flame Cafe,regular
725096449,amenity,pub,regular
725096449,name,The Mortmier,regular
725096450,name,Hotel Adagio,regular
725096450,tourism,hotel,regular
725096451,amenity,restaurant,regular
725096451,name,BDK Restaurant,regular
